FY,Customer,Breakout,Category,Amount
2013,MDA,PAMS,Services,526914556.0
2013,MDA,Adv. Component Dev. & Prototypes (6.4),R&D,399452340.0
2013,MDA,Adv. Technology Dev. (6.3),R&D,392365737.0
2013,MDA,Applied Research (6.2),R&D,550003204.0
2013,MDA,Basic Research (6.1),R&D,739459709.0
2013,MDA,Operation of Government R&D Facilities,R&D,-2479209.0
2013,MDA,System Dev. & Demonstration (6.5),R&D,9103155.0
2013,Navy,Aircraft,Products,26305591442.0
2013,Navy,Clothing & Subsistence,Products,456294633.0
2013,Navy,Electronics & Communications,Products,5433092907.0
2013,Navy,Engines & Power Plants,Products,4663904169.0
2013,Navy,ERS,Services,6808068560.0
2013,Navy,FRS&C,Services,7259781118.0
2013,Navy,Fuels,Products,33846869.0
2013,Navy,Ground Vehicles,Products,373808951.0
2013,Navy,ICT,Services,4894487703.0
2013,Navy,Launchers & Munitions,Products,1788922582.0
2013,Navy,MED,Services,367610529.0
2013,Navy,Missiles & Space,Products,3579882104.0
2013,Navy,Other,Products,1955775333.0
2013,Navy,PAMS,Services,10019736836.0
2013,Navy,Adv. Component Dev. & Prototypes (6.4),R&D,2048245856.0
2013,Navy,Adv. Technology Dev. (6.3),R&D,1428002177.0
2013,Navy,Applied Research (6.2),R&D,754173221.0
2013,Navy,Basic Research (6.1),R&D,307915304.0
2013,Navy,Operation of Government R&D Facilities,R&D,44187236.0
2013,Navy,Operational Systems Dev. (6.7),R&D,487637549.0
2013,Navy,System Dev. & Demonstration (6.5),R&D,4688744603.0
2013,Navy,Ships,Products,14699427236.0
2013,Other DoD,Aircraft,Products,411152561.0
2013,Other DoD,Clothing & Subsistence,Products,15494134.0
2013,Other DoD,Electronics & Communications,Products,1745673944.0
2013,Other DoD,Engines & Power Plants,Products,-18350991.0
2013,Other DoD,ERS,Services,3231522011.0
2013,Other DoD,FRS&C,Services,264253143.0
2013,Other DoD,Fuels,Products,3638513.0
2013,Other DoD,Ground Vehicles,Products,14425279.0
2013,Other DoD,ICT,Services,4536427156.0
2013,Other DoD,Launchers & Munitions,Products,-1633676.0
2013,Other DoD,MED,Services,12338104739.0
2013,Other DoD,Missiles & Space,Products,6009944.0
2013,Other DoD,Other,Products,125594102.0
2013,Other DoD,PAMS,Services,5911342426.0
2013,Other DoD,Adv. Component Dev. & Prototypes (6.4),R&D,264387981.0
2013,Other DoD,Adv. Technology Dev. (6.3),R&D,709413721.0
2013,Other DoD,Applied Research (6.2),R&D,593893357.0
2013,Other DoD,Basic Research (6.1),R&D,118127787.0
2013,Other DoD,Operation of Government R&D Facilities,R&D,-27572.0
2013,Other DoD,Operational Systems Dev. (6.7),R&D,-2345634.0
2013,Other DoD,System Dev. & Demonstration (6.5),R&D,18328451.0
2013,Other DoD,Ships,Products,46568189.0
2014,Air Force,Aircraft,Products,11305256165.0
2014,Air Force,Clothing & Subsistence,Products,122508985.0
2014,Air Force,Electronics & Communications,Products,3236278557.0
2014,Air Force,Engines & Power Plants,Products,1345122248.0
2014,Air Force,ERS,Services,9406579415.0
2014,Air Force,FRS&C,Services,5045117015.0
2014,Air Force,Fuels,Products,12071692.0
2014,Air Force,Ground Vehicles,Products,105520837.0
2014,Air Force,ICT,Services,1664993086.0
2014,Air Force,Launchers & Munitions,Products,645557663.0
2014,Air Force,MED,Services,385846190.0
2014,Air Force,Missiles & Space,Products,2850711120.0
2014,Air Force,Other,Products,1116035745.0
2014,Air Force,PAMS,Services,10960011420.0
2014,Air Force,Adv. Component Dev. & Prototypes (6.4),R&D,222684295.0
2014,Air Force,Adv. Technology Dev. (6.3),R&D,968661215.0
2014,Air Force,Applied Research (6.2),R&D,4095132726.0
2014,Air Force,Basic Research (6.1),R&D,1670209205.0
2014,Air Force,Operational Systems Dev. (6.7),R&D,1033430897.0
2014,Air Force,System Dev. & Demonstration (6.5),R&D,1487332327.0
2014,Air Force,Ships,Products,5526262.0
2014,Army,Aircraft,Products,7096009790.0
2014,Army,Clothing & Subsistence,Products,922375806.0
2014,Army,Electronics & Communications,Products,5099592970.0
2014,Army,Engines & Power Plants,Products,672438841.0
2014,Army,ERS,Services,4549744349.0
2014,Army,FRS&C,Services,21054073829.0
2014,Army,Fuels,Products,438111950.0
2014,Army,Ground Vehicles,Products,3312430533.0
2014,Army,ICT,Services,3410504191.0
2014,Army,Launchers & Munitions,Products,3128967726.0
2014,Army,MED,Services,856697416.0
2014,Army,Missiles & Space,Products,2749943327.0
2014,Army,Other,Products,3263673264.0
2014,Army,PAMS,Services,16630745634.0
2014,Army,Adv. Component Dev. & Prototypes (6.4),R&D,1116347261.0
2014,Army,Adv. Technology Dev. (6.3),R&D,1181739241.0
2014,Army,Applied Research (6.2),R&D,775293973.0
2014,Army,Basic Research (6.1),R&D,942129836.0
2014,Army,Operation of Government R&D Facilities,R&D,-19682.0
2014,Army,Operational Systems Dev. (6.7),R&D,106159806.0
2014,Army,System Dev. & Demonstration (6.5),R&D,224213136.0
2014,Army,Ships,Products,135622993.0
2014,DLA,Aircraft,Products,2320965271.0
2014,DLA,Clothing & Subsistence,Products,8096031194.0
2014,DLA,Electronics & Communications,Products,1730458548.0
2014,DLA,Engines & Power Plants,Products,1400967139.0
2014,DLA,ERS,Services,75693996.0
2014,DLA,FRS&C,Services,1002105510.0
2014,DLA,Fuels,Products,12374648981.0
2014,DLA,Ground Vehicles,Products,793800152.0
2014,DLA,ICT,Services,406546713.0
2014,DLA,Launchers & Munitions,Products,211826854.0
2014,DLA,MED,Services,2461056.0
2014,DLA,Missiles & Space,Products,25669407.0
2014,DLA,Other,Products,3503763131.0
2014,DLA,PAMS,Services,536580336.0
2014,DLA,Adv. Technology Dev. (6.3),R&D,1150260.0
2014,DLA,Applied Research (6.2),R&D,-29916.0
2014,DLA,Basic Research (6.1),R&D,8174609.0
2014,DLA,System Dev. & Demonstration (6.5),R&D,7602803.0
2014,DLA,Ships,Products,857220487.0
2014,MDA,Electronics & Communications,Products,17734056.0
2014,MDA,ERS,Services,51987719.0
2014,MDA,FRS&C,Services,18388115.0
2014,MDA,Ground Vehicles,Products,2943667.0
2014,MDA,ICT,Services,49263285.0
2014,MDA,Launchers & Munitions,Products,38628850.0
2014,MDA,Missiles & Space,Products,3357989607.0
2014,MDA,Other,Products,4146443.0
2014,MDA,PAMS,Services,554799440.0
2014,MDA,Adv. Component Dev. & Prototypes (6.4),R&D,710258257.0
2014,MDA,Adv. Technology Dev. (6.3),R&D,277994977.0
2014,MDA,Applied Research (6.2),R&D,676030235.0
2014,MDA,Basic Research (6.1),R&D,462906678.0
2014,MDA,Operation of Government R&D Facilities,R&D,-49322.0
2014,MDA,System Dev. & Demonstration (6.5),R&D,30963453.0
2014,Navy,Aircraft,Products,16018119211.0
2014,Navy,Clothing & Subsistence,Products,280930478.0
2014,Navy,Electronics & Communications,Products,5158430506.0
2014,Navy,Engines & Power Plants,Products,4551591046.0
2014,Navy,ERS,Services,7127386500.0
2014,Navy,FRS&C,Services,7889295843.0
2014,Navy,Fuels,Products,27635688.0
2014,Navy,Ground Vehicles,Products,377869752.0
2014,Navy,ICT,Services,4242620854.0
2014,Navy,Launchers & Munitions,Products,2303734475.0
2014,Navy,MED,Services,387541414.0
2014,Navy,Missiles & Space,Products,3631203100.0
2014,Navy,Other,Products,1995143925.0
2014,Navy,PAMS,Services,10754533214.0
2014,Navy,Adv. Component Dev. & Prototypes (6.4),R&D,1892365558.0
2014,Navy,Adv. Technology Dev. (6.3),R&D,977851504.0
2014,Navy,Applied Research (6.2),R&D,895024327.0
2014,Navy,Basic Research (6.1),R&D,277575343.0
2014,Navy,Operation of Government R&D Facilities,R&D,-18099689.0
2014,Navy,Operational Systems Dev. (6.7),R&D,378673046.0
2014,Navy,System Dev. & Demonstration (6.5),R&D,2714560013.0
2014,Navy,Ships,Products,15030963390.0
2014,Other DoD,Aircraft,Products,53242448.0
2014,Other DoD,Clothing & Subsistence,Products,47863843.0
2014,Other DoD,Electronics & Communications,Products,1883468507.0
2014,Other DoD,Engines & Power Plants,Products,2147907.0
2014,Other DoD,ERS,Services,3164584396.0
2014,Other DoD,FRS&C,Services,190962089.0
2014,Other DoD,Fuels,Products,30721.0
2014,Other DoD,Ground Vehicles,Products,33322767.0
2014,Other DoD,ICT,Services,4876272947.0
2014,Other DoD,Launchers & Munitions,Products,27502798.0
2014,Other DoD,MED,Services,13050076489.0
2014,Other DoD,Missiles & Space,Products,13478996.0
2014,Other DoD,Other,Products,111555060.0
2014,Other DoD,PAMS,Services,5180034769.0
2014,Other DoD,Adv. Component Dev. & Prototypes (6.4),R&D,436800418.0
2014,Other DoD,Adv. Technology Dev. (6.3),R&D,753813785.0
2014,Other DoD,Applied Research (6.2),R&D,623219274.0
2014,Other DoD,Basic Research (6.1),R&D,82890517.0
2014,Other DoD,Operation of Government R&D Facilities,R&D,-839351.0
2014,Other DoD,Operational Systems Dev. (6.7),R&D,-9261658.0
2014,Other DoD,System Dev. & Demonstration (6.5),R&D,-80870768.0
2014,Other DoD,Ships,Products,99839027.0
2015,Air Force,Aircraft,Products,10346650321.0
2015,Air Force,Clothing & Subsistence,Products,93842825.0
2015,Air Force,Electronics & Communications,Products,3032782049.0
2015,Air Force,Engines & Power Plants,Products,545518131.0
2015,Air Force,ERS,Services,8815550588.0
2015,Air Force,FRS&C,Services,4573526290.0
2015,Air Force,Fuels,Products,18016551.0
2015,Air Force,Ground Vehicles,Products,124956460.0
2015,Air Force,ICT,Services,1563739615.0
2015,Air Force,Launchers & Munitions,Products,798542102.0
2015,Air Force,MED,Services,423269436.0
2015,Air Force,Missiles & Space,Products,2272079782.0
2015,Air Force,Other,Products,1093784652.0
2015,Air Force,PAMS,Services,11560523654.0
2015,Air Force,Adv. Component Dev. & Prototypes (6.4),R&D,605019918.0
2015,Air Force,Adv. Technology Dev. (6.3),R&D,884539382.0
2015,Air Force,Applied Research (6.2),R&D,3229548120.0
2015,Air Force,Basic Research (6.1),R&D,1533234792.0
2015,Air Force,Operational Systems Dev. (6.7),R&D,660546609.0
2015,Air Force,System Dev. & Demonstration (6.5),R&D,1587519911.0
2015,Air Force,Ships,Products,12383917.0
2015,Army,Aircraft,Products,6691120613.0
2015,Army,Clothing & Subsistence,Products,685671751.0
2015,Army,Electronics & Communications,Products,4871347261.0
2015,Army,Engines & Power Plants,Products,451949528.0
2015,Army,ERS,Services,4513322063.0
2015,Army,FRS&C,Services,17783547132.0
2015,Army,Fuels,Products,32521552.0
2015,Army,Ground Vehicles,Products,4763047619.0
2015,Army,ICT,Services,3251585472.0
2015,Army,Launchers & Munitions,Products,2406702399.0
2015,Army,MED,Services,569550910.0
2015,Army,Missiles & Space,Products,5113929124.0
2015,Army,Other,Products,2821407946.0
2015,Army,PAMS,Services,15509479780.0
2015,Army,Adv. Component Dev. & Prototypes (6.4),R&D,1103184325.0
2015,Army,Adv. Technology Dev. (6.3),R&D,1201607867.0
2015,Army,Applied Research (6.2),R&D,638436879.0
2015,Army,Basic Research (6.1),R&D,880686458.0
2015,Army,Operation of Government R&D Facilities,R&D,552019.0
2015,Army,Operational Systems Dev. (6.7),R&D,158425711.0
2015,Army,System Dev. & Demonstration (6.5),R&D,182872502.0
2015,Army,Ships,Products,98696125.0
2015,DLA,Aircraft,Products,2202942426.0
2015,DLA,Clothing & Subsistence,Products,8481503597.0
2015,DLA,Electronics & Communications,Products,1842195609.0
2015,DLA,Engines & Power Plants,Products,1259568659.0
2015,DLA,ERS,Services,76070102.0
2015,DLA,FRS&C,Services,931309938.0
2015,DLA,Fuels,Products,8679236108.0
2015,DLA,Ground Vehicles,Products,957437259.0
2015,DLA,ICT,Services,476657645.0
2015,DLA,Launchers & Munitions,Products,248484839.0
2015,DLA,MED,Services,2639492.0
2015,DLA,Missiles & Space,Products,36808940.0
2015,DLA,Other,Products,3825540122.0
2015,DLA,PAMS,Services,371492673.0
2015,DLA,Applied Research (6.2),R&D,88013.0
2015,DLA,Basic Research (6.1),R&D,22142101.0
2015,DLA,System Dev. & Demonstration (6.5),R&D,1972168.0
2015,DLA,Ships,Products,1067711190.0
2015,MDA,Electronics & Communications,Products,4313989.0
2015,MDA,Engines & Power Plants,Products,7861.0
2015,MDA,ERS,Services,15874268.0
2015,MDA,FRS&C,Services,25684402.0
2015,MDA,Ground Vehicles,Products,2493014.0
2015,MDA,ICT,Services,46394326.0
2015,MDA,Launchers & Munitions,Products,38589330.0
2015,MDA,Missiles & Space,Products,2203203611.0
2015,MDA,Other,Products,44536626.0
2015,MDA,PAMS,Services,794267286.0
2015,MDA,Adv. Component Dev. & Prototypes (6.4),R&D,284592409.0
2015,MDA,Adv. Technology Dev. (6.3),R&D,241222809.0
2015,MDA,Applied Research (6.2),R&D,624273848.0
2015,MDA,Basic Research (6.1),R&D,419545791.0
2015,MDA,System Dev. & Demonstration (6.5),R&D,32262765.0
2015,Navy,Aircraft,Products,18953549512.0
2015,Navy,Clothing & Subsistence,Products,218134019.0
2015,Navy,Electronics & Communications,Products,5853649319.0
2015,Navy,Engines & Power Plants,Products,6080862285.0
2015,Navy,ERS,Services,6891510873.0
2015,Navy,FRS&C,Services,7078556766.0
2015,Navy,Fuels,Products,28604789.0
2015,Navy,Ground Vehicles,Products,166245745.0
2015,Navy,ICT,Services,3510506422.0
2015,Navy,Launchers & Munitions,Products,2043400032.0
2015,Navy,MED,Services,377863731.0
2015,Navy,Missiles & Space,Products,3809418279.0
2015,Navy,Other,Products,1791774896.0
2015,Navy,PAMS,Services,9757080206.0
2015,Navy,Adv. Component Dev. & Prototypes (6.4),R&D,2044960118.0
2015,Navy,Adv. Technology Dev. (6.3),R&D,764219713.0
2015,Navy,Applied Research (6.2),R&D,927092987.0
2015,Navy,Basic Research (6.1),R&D,284394831.0
2015,Navy,Operation of Government R&D Facilities,R&D,50315435.0
2015,Navy,Operational Systems Dev. (6.7),R&D,303233995.0
2015,Navy,System Dev. & Demonstration (6.5),R&D,2578146140.0
2015,Navy,Ships,Products,12720832302.0
2015,Other DoD,Aircraft,Products,143546633.0
2015,Other DoD,Clothing & Subsistence,Products,184777982.0
2015,Other DoD,Electronics & Communications,Products,1872502733.0
2015,Other DoD,Engines & Power Plants,Products,-4308808.0
2015,Other DoD,ERS,Services,2573916393.0
2015,Other DoD,FRS&C,Services,204605579.0
2015,Other DoD,Fuels,Products,52352.0
2015,Other DoD,Ground Vehicles,Products,73352883.0
2015,Other DoD,ICT,Services,4663178788.0
2015,Other DoD,Launchers & Munitions,Products,64379124.0
2015,Other DoD,MED,Services,11521911602.0
2015,Other DoD,Missiles & Space,Products,-23993149.0
2015,Other DoD,Other,Products,137352654.0
2015,Other DoD,PAMS,Services,5387751549.0
2015,Other DoD,Adv. Component Dev. & Prototypes (6.4),R&D,207004433.0
2015,Other DoD,Adv. Technology Dev. (6.3),R&D,815367722.0
2015,Other DoD,Applied Research (6.2),R&D,505032071.0
2015,Other DoD,Basic Research (6.1),R&D,59098258.0
2015,Other DoD,Operational Systems Dev. (6.7),R&D,-5363187.0
2015,Other DoD,System Dev. & Demonstration (6.5),R&D,18313416.0
2015,Other DoD,Ships,Products,107912048.0
2016,Air Force,Aircraft,Products,17921805155.0
2016,Air Force,Clothing & Subsistence,Products,144364844.0
2016,Air Force,Electronics & Communications,Products,3474161170.0
2016,Air Force,Engines & Power Plants,Products,416906911.0
2016,Air Force,ERS,Services,8446148390.0
2016,Air Force,FRS&C,Services,4230781828.0
2016,Air Force,Fuels,Products,25057032.0
2016,Air Force,Ground Vehicles,Products,106501954.0
2016,Air Force,ICT,Services,2109989225.0
2016,Air Force,Launchers & Munitions,Products,1844537797.0
2016,Air Force,MED,Services,442994332.0
2016,Air Force,Missiles & Space,Products,2850729979.0
2016,Air Force,Other,Products,1189301306.0
2016,Air Force,PAMS,Services,12650011495.0
2016,Air Force,Adv. Component Dev. & Prototypes (6.4),R&D,434386440.0
2016,Air Force,Adv. Technology Dev. (6.3),R&D,1001782186.0
2016,Air Force,Applied Research (6.2),R&D,3670065452.0
2016,Air Force,Basic Research (6.1),R&D,1515951739.0
2016,Air Force,Operational Systems Dev. (6.7),R&D,721994157.0
2016,Air Force,System Dev. & Demonstration (6.5),R&D,1545388626.0
2016,Air Force,Ships,Products,7048531.0
2016,Army,Aircraft,Products,8705101895.0
2016,Army,Clothing & Subsistence,Products,625647660.0
2016,Army,Electronics & Communications,Products,4425858420.0
2016,Army,Engines & Power Plants,Products,651085521.0
2016,Army,ERS,Services,5091711529.0
2016,Army,FRS&C,Services,17157636301.0
2016,Army,Fuels,Products,98106827.0
2016,Army,Ground Vehicles,Products,3977426062.0
2016,Army,ICT,Services,3566767415.0
2016,Army,Launchers & Munitions,Products,3400870536.0
2016,Army,MED,Services,547152283.0
2016,Army,Missiles & Space,Products,3922467403.0
2016,Army,Other,Products,2580132883.0
2016,Army,PAMS,Services,14832299569.0
2016,Army,Adv. Component Dev. & Prototypes (6.4),R&D,1092893976.0
2016,Army,Adv. Technology Dev. (6.3),R&D,1021456834.0
2016,Army,Applied Research (6.2),R&D,791983765.0
2016,Army,Basic Research (6.1),R&D,953238646.0
2016,Army,Operation of Government R&D Facilities,R&D,26209.0
2016,Army,Operational Systems Dev. (6.7),R&D,40331344.0
2016,Army,System Dev. & Demonstration (6.5),R&D,-70448095.0
2016,Army,Ships,Products,177376621.0
2016,DLA,Aircraft,Products,2959599975.0
2016,DLA,Clothing & Subsistence,Products,9512241056.0
2016,DLA,Electronics & Communications,Products,1821384552.0
2016,DLA,Engines & Power Plants,Products,1372282800.0
2016,DLA,ERS,Services,36335169.0
2016,DLA,FRS&C,Services,799643808.0
2016,DLA,Fuels,Products,5354244795.0
2016,DLA,Ground Vehicles,Products,982375258.0
2016,DLA,ICT,Services,524128334.0
2016,DLA,Launchers & Munitions,Products,274625481.0
2016,DLA,MED,Services,1337425.0
2016,DLA,Missiles & Space,Products,39838120.0
2016,DLA,Other,Products,4283614792.0
2016,DLA,PAMS,Services,298640005.0
2016,DLA,Adv. Technology Dev. (6.3),R&D,450429.0
2016,DLA,Applied Research (6.2),R&D,66165.0
2016,DLA,Basic Research (6.1),R&D,23798192.0
2016,DLA,Ships,Products,1214438628.0
2016,MDA,Aircraft,Products,111147.0
2016,MDA,Clothing & Subsistence,Products,5005.0
2016,MDA,Electronics & Communications,Products,103629824.0
2016,MDA,ERS,Services,141527749.0
2016,MDA,FRS&C,Services,39323098.0
2016,MDA,Ground Vehicles,Products,-314853.0
2016,MDA,ICT,Services,61765243.0
2016,MDA,Launchers & Munitions,Products,10321022.0
2016,MDA,Missiles & Space,Products,3689424918.0
2016,MDA,Other,Products,5400458.0
2016,MDA,PAMS,Services,836878798.0
2016,MDA,Adv. Component Dev. & Prototypes (6.4),R&D,352789182.0
2016,MDA,Adv. Technology Dev. (6.3),R&D,215872059.0
2016,MDA,Applied Research (6.2),R&D,664506126.0
2016,MDA,Basic Research (6.1),R&D,428502750.0
2016,MDA,Operation of Government R&D Facilities,R&D,75798.0
2016,MDA,System Dev. & Demonstration (6.5),R&D,16081685.0
2016,Navy,Aircraft,Products,20954082614.0
2016,Navy,Clothing & Subsistence,Products,185073220.0
2016,Navy,Electronics & Communications,Products,5825114026.0
2016,Navy,Engines & Power Plants,Products,6769773853.0
2016,Navy,ERS,Services,7225242095.0
2016,Navy,FRS&C,Services,7562874254.0
2016,Navy,Fuels,Products,17975700.0
2016,Navy,Ground Vehicles,Products,254032379.0
2016,Navy,ICT,Services,3545968040.0
2016,Navy,Launchers & Munitions,Products,4294079481.0
2016,Navy,MED,Services,349293482.0
2016,Navy,Missiles & Space,Products,2070380331.0
2016,Navy,Other,Products,1863296187.0
2016,Navy,PAMS,Services,10030512885.0
2016,Navy,Adv. Component Dev. & Prototypes (6.4),R&D,2660925728.0
2016,Navy,Adv. Technology Dev. (6.3),R&D,892974177.0
2016,Navy,Applied Research (6.2),R&D,967658544.0
2016,Navy,Basic Research (6.1),R&D,249485938.0
2016,Navy,Operation of Government R&D Facilities,R&D,53767619.0
2016,Navy,Operational Systems Dev. (6.7),R&D,213173719.0
2016,Navy,System Dev. & Demonstration (6.5),R&D,2234686919.0
2016,Navy,Ships,Products,14006159114.0
2016,Other DoD,Aircraft,Products,129749248.0
2016,Other DoD,Clothing & Subsistence,Products,147897963.0
2016,Other DoD,Electronics & Communications,Products,2008903896.0
2016,Other DoD,Engines & Power Plants,Products,-11719045.0
2016,Other DoD,ERS,Services,2105658724.0
2016,Other DoD,FRS&C,Services,203667527.0
2016,Other DoD,Fuels,Products,46098.0
2016,Other DoD,Ground Vehicles,Products,50260212.0
2016,Other DoD,ICT,Services,5081839607.0
2016,Other DoD,Launchers & Munitions,Products,157073032.0
2016,Other DoD,MED,Services,12015128174.0
2016,Other DoD,Missiles & Space,Products,-19305294.0
2016,Other DoD,Other,Products,104431120.0
2016,Other DoD,PAMS,Services,5275596140.0
2016,Other DoD,Adv. Component Dev. & Prototypes (6.4),R&D,197109956.0
2016,Other DoD,Adv. Technology Dev. (6.3),R&D,745138011.0
2016,Other DoD,Applied Research (6.2),R&D,535378457.0
2016,Other DoD,Basic Research (6.1),R&D,96736036.0
2016,Other DoD,Operational Systems Dev. (6.7),R&D,-20469058.0
2016,Other DoD,System Dev. & Demonstration (6.5),R&D,19381332.0
2016,Other DoD,Ships,Products,87516793.0
